name,value,year,rank
Toyota,51767.1999999996,2015.6,6
IBM,51767.0,2003.0,3
GE,51720.6999999999,2007.1,4
IBM,51709.1,2002.9,3
IBM,51657.1999999999,2001.7,3
IBM,51651.2,2002.8,3
Toyota,51606.6000000003,2016.6,7
IBM,51593.3,2002.7,3
GE,51569.0,2007.0,4
Toyota,51536.2000000003,2017.4,7
IBM,51535.4,2002.6,3
IBM,51500.8000000001,2001.8,3
GE,51493.3000000002,2008.3,4
IBM,51477.5,2002.5,3
IBM,51419.6,2002.4,3
IBM,51365.7999999997,2016.2,8
IBM,51361.7,2002.3,3
IBM,51344.3999999999,2001.9,3
Toyota,51314.0,2015.5,6
IBM,51303.8,2002.2,3
GE,51302.8000000002,2006.9,4
Toyota,51277.6999999999,2016.7,7
IBM,51245.9,2002.1,3
Toyota,51224.8999999999,2017.3,7
IBM,51188.0,2002.0,3
Samsung,51156.9000000006,2015.9,7
GE,51036.5999999999,2006.8,4
GE,50962.3999999995,2008.4,4
Toyota,50948.8000000001,2016.8,7
Toyota,50913.6000000001,2017.2,7
Toyota,50860.8000000004,2015.4,6
IBM,50798.7000000003,2016.3,8
GE,50770.4000000001,2006.7,4
Apple,50722.4000000039,2011.4,5
Toyota,50619.8999999997,2016.9,7
Google,50612.9999999989,2010.6,4
Toyota,50602.2999999997,2017.1,7
Samsung,50505.7999999997,2015.8,7
GE,50504.1999999998,2006.6,4
GE,50431.5,2008.5,4
Toyota,50407.5999999998,2015.3,6
Amazon,50338.0,2016.0,8
Toyota,50291.0,2017.0,7
GE,50238.0,2006.5,4
IBM,50231.5999999995,2016.4,8
GE,49971.8000000002,2006.4,4
Toyota,49954.4000000002,2015.2,6
GE,49900.6000000005,2008.6,4
Samsung,49854.7000000003,2015.7,7
GE,49705.5999999999,2006.3,4
IBM,49664.5,2016.5,8
Toyota,49501.1999999996,2015.1,6
GE,49439.4000000001,2006.2,4
Google,49437.0,2010.5,4
GE,49369.6999999998,2008.7,4
Samsung,49203.5999999994,2015.6,7
GE,49173.1999999998,2006.1,4
Amazon,49099.0000000011,2015.9,8
IBM,49097.4000000005,2016.6,8
Toyota,49048.0,2015.0,6
GE,48907.0,2006.0,4
GE,48838.8000000002,2008.8,4
GE,48715.9000000002,2005.9,4
Mercedes-Benz,48601.0,2018.0,8
Samsung,48552.5,2015.5,7
IBM,48530.2999999997,2016.7,8
GE,48524.7999999999,2005.8,4
Mercedes-Benz,48523.8000000001,2017.9,8
Mercedes-Benz,48446.6,2017.8,8
Toyota,48382.4000000006,2014.9,6
Mercedes-Benz,48369.4,2017.7,8
GE,48333.7000000001,2005.7,4
GE,48307.8999999995,2008.9,4
Mercedes-Benz,48292.1999999999,2017.6,8
Google,48261.0000000011,2010.4,4
Mercedes-Benz,48215.0,2017.5,8
Facebook,48188.0,2017.0,8
GE,48142.5999999998,2005.6,4
Mercedes-Benz,48137.8000000001,2017.4,8
Mercedes-Benz,48060.6,2017.3,8
Mercedes-Benz,47983.4,2017.2,8
IBM,47963.2000000003,2016.8,8
GE,47951.5,2005.5,4
Mercedes-Benz,47906.1999999999,2017.1,8
Samsung,47901.4000000006,2015.4,7
Facebook,47886.0000000003,2017.1,9
Amazon,47859.9999999994,2015.8,8
Mercedes-Benz,47829.0,2017.0,9
GE,47777.0,2009.0,4
GE,47760.4000000002,2005.4,4
Toyota,47716.7999999997,2014.8,6
Facebook,47583.9999999999,2017.2,9
GE,47569.2999999999,2005.3,4
IBM,47396.0999999995,2016.9,8
Mercedes-Benz,47395.1000000004,2016.9,9
GE,47378.2000000001,2005.2,4
Facebook,47282.0000000001,2017.3,9
GE,47280.1000000004,2009.1,4
Samsung,47250.2999999997,2015.3,7
GE,47187.0999999998,2005.1,4
Google,47084.9999999995,2010.3,4
Toyota,47051.2000000003,2014.7,6
GE,46996.0,2005.0,4
Facebook,46979.9999999997,2017.4,9
Mercedes-Benz,46961.1999999998,2016.8,9
GE,46947.0,2013.0,6
IBM,46829.0,2017.0,10
GE,46800.3000000001,2013.1,6
GE,46783.1999999998,2009.2,4
GE,46707.5000000003,2004.9,4
Facebook,46678.0,2017.5,9
GE,46653.5999999999,2013.2,6
Facebook,46628.5000000014,2016.9,10
Amazon,46621.0000000006,2015.7,8
GE,46620.5000000003,2012.9,6
Samsung,46599.2000000003,2015.2,7
Mercedes-Benz,46527.3000000002,2016.7,9
GE,46506.9000000001,2013.3,6
IBM,46443.3000000004,2017.1,10
GE,46418.9999999999,2004.8,4
Apple,46414.799999998,2011.3,5
Toyota,46385.5999999994,2014.6,6
Facebook,46376.0000000003,2017.6,9
GE,46360.1999999999,2013.4,6
GE,46293.9999999999,2012.8,6
GE,46286.3000000002,2009.3,4
GE,46213.5,2013.5,6
GE,46130.5000000001,2004.7,4
Mercedes-Benz,46093.3999999996,2016.6,9
Facebook,46073.9999999999,2017.7,9
GE,46066.8000000001,2013.6,6
IBM,46057.5999999998,2017.2,10
GE,45967.5000000001,2012.7,6
Samsung,45948.0999999994,2015.1,7
GE,45920.0999999999,2013.7,6
Google,45909.0000000005,2010.2,4
GE,45841.9999999997,2004.6,4
GE,45789.3999999996,2009.4,4
GE,45773.4000000001,2013.8,6
Facebook,45772.0000000001,2017.8,9
Toyota,45720.0,2014.5,6
IBM,45671.9000000002,2017.3,10
Mercedes-Benz,45659.5,2016.5,9
GE,45640.9999999997,2012.6,6
GE,45626.6999999999,2013.9,6
GE,45553.5,2004.5,4
GE,45480.0,2014.0,6
Facebook,45469.9999999997,2017.9,9
Samsung,45462.0,2014.0,7
Samsung,45445.5,2014.1,6
Samsung,45429.0,2014.2,6
Samsung,45412.5,2014.3,6
Samsung,45396.0,2014.4,6
Amazon,45381.9999999989,2015.6,8
Samsung,45379.5,2014.5,7
Samsung,45363.0,2014.6,7
Samsung,45346.5,2014.7,7
Samsung,45330.0,2014.8,7
GE,45314.5,2012.5,6
Samsung,45313.5,2014.9,7
Samsung,45297.0,2015.0,7
GE,45292.5,2009.5,4
IBM,45286.1999999996,2017.4,10
GE,45265.0000000003,2004.4,4
Mercedes-Benz,45225.6000000004,2016.4,9
Facebook,45168.0,2018.0,9
GE,45158.7000000003,2014.1,7
Facebook,45068.9999999993,2016.8,10
Toyota,45054.4000000006,2014.4,7
GE,44988.0000000003,2012.4,6
GE,44976.4999999999,2004.3,4
IBM,44900.5,2017.5,10
Samsung,44876.8000000005,2013.9,7
GE,44837.3999999999,2014.2,7
GE,44795.6000000004,2009.6,4
Mercedes-Benz,44791.6999999998,2016.3,9
Google,44732.9999999989,2010.1,4
GE,44688.0000000001,2004.2,4
GE,44661.4999999999,2012.3,6
GE,44516.1000000001,2014.3,7
IBM,44514.8000000004,2017.6,10
GE,44399.4999999997,2004.1,4
Toyota,44388.7999999997,2014.3,8
Mercedes-Benz,44357.8000000002,2016.2,9
GE,44335.0000000001,2012.2,6
GE,44298.6999999998,2009.7,4
Samsung,44291.5999999997,2013.8,7
GE,44208.0,2017.0,11
GE,44194.7999999997,2014.4,8
Amazon,44143.0,2015.5,8
IBM,44129.0999999998,2017.7,10
GE,44111.0,2004.0,4
GE,44100.2000000001,2016.9,11
GE,44008.4999999997,2012.1,6
GE,43992.4,2016.8,11
GE,43933.9000000002,2003.9,4
Mercedes-Benz,43923.8999999996,2016.1,9
GE,43884.6,2016.7,10
GE,43873.5,2014.5,8
GE,43801.8000000002,2009.8,4
GE,43776.7999999999,2016.6,10
GE,43756.7999999999,2003.8,4
IBM,43743.4000000002,2017.8,10
Toyota,43723.2000000003,2014.2,8
Samsung,43706.4000000003,2013.7,7
GE,43682.0,2012.0,6
GE,43669.0,2016.5,10
GE,43594.6000000001,2011.9,6
GE,43579.7000000001,2003.7,4
GE,43561.2000000001,2016.4,10
Google,43557.0,2010.0,4
GE,43552.2000000003,2014.6,8
Facebook,43509.5000000007,2016.7,11
GE,43507.2,2011.8,6
Mercedes-Benz,43490.0,2016.0,9
GE,43453.4,2016.3,10
GE,43419.8,2011.7,6
McDonald's,43417.0,2018.0,10
GE,43402.5999999998,2003.6,4
IBM,43357.6999999996,2017.9,10
GE,43345.6,2016.2,10
GE,43332.3999999999,2011.6,6
GE,43304.8999999996,2009.9,4
Intel,43293.0,2018.0,11
GE,43245.0,2011.5,6
GE,43237.7999999999,2016.1,10
GE,43230.8999999999,2014.7,8
McDonald's,43228.6000000002,2017.9,11
GE,43225.5,2003.5,4
GE,43157.6000000001,2011.4,6
GE,43130.0,2016.0,10
Samsung,43121.1999999995,2013.6,7
GE,43070.2,2011.3,6
GE,43062.900000001,2017.1,11
Toyota,43057.5999999994,2014.1,8
GE,43048.4000000002,2003.4,4
GE,43043.7000000001,2015.9,9
McDonald's,43040.1999999999,2017.8,11
GE,42982.8,2011.2,5
IBM,42972.0,2018.0,12
GE,42957.4,2015.8,9
Intel,42909.6000000003,2017.9,12
GE,42909.6000000001,2014.8,8
Amazon,42904.0000000011,2015.4,8
GE,42895.3999999999,2011.1,5
GE,42871.2999999999,2003.3,4
GE,42871.1,2015.7,9
McDonald's,42851.8000000001,2017.7,11
Mercedes-Benz,42812.1000000006,2015.9,10
GE,42808.0,2010.0,5
GE,42808.0,2010.1,5
GE,42808.0,2010.2,5
GE,42808.0,2010.3,5
GE,42808.0,2010.4,5
GE,42808.0,2010.5,5
GE,42808.0,2010.6,5
GE,42808.0,2010.7,5
GE,42808.0,2010.8,5
GE,42808.0,2010.9,5
GE,42808.0,2011.0,5
GE,42784.7999999999,2015.6,9
GE,42698.5,2015.5,9
GE,42694.2000000001,2003.2,4
McDonald's,42663.3999999998,2017.6,11
GE,42612.2000000001,2015.4,9
GE,42588.2999999997,2014.9,8
Samsung,42536.0,2013.5,7
Intel,42526.1999999998,2017.8,12
GE,42525.9,2015.3,8
GE,42517.0999999998,2003.1,4
McDonald's,42475.0,2017.5,11
GE,42439.6,2015.2,8
Google,42399.3000000011,2009.9,5
GE,42396.0,2001.0,4
Toyota,42392.0,2014.0,8
GE,42353.2999999999,2015.1,8
GE,42340.0,2003.0,4
GE,42287.5000000001,2001.1,4
McDonald's,42286.6000000002,2017.4,11
GE,42267.0,2015.0,8
McDonald's,42254.0,2014.0,9
GE,42237.1000000001,2002.9,4
McDonald's,42227.8,2013.9,8
McDonald's,42201.6,2013.8,8
GE,42178.9999999999,2001.2,4
McDonald's,42175.4,2013.7,8
McDonald's,42149.2,2013.6,8
Intel,42142.8000000002,2017.7,12
GE,42134.2,2002.8,4
Mercedes-Benz,42134.1999999997,2015.8,10
McDonald's,42123.0,2013.5,8
Apple,42107.200000002,2011.2,6
McDonald's,42098.1999999999,2017.3,11
McDonald's,42096.8,2013.4,7
McDonald's,42070.6,2013.3,7
GE,42070.5000000001,2001.3,4
McDonald's,42044.4,2013.2,7
GE,42031.3,2002.7,4
McDonald's,42018.2,2013.1,7
McDonald's,42009.5000000002,2014.1,9
McDonald's,41992.0,2013.0,7
GE,41969.1000000004,2000.9,4
GE,41961.9999999999,2001.4,4
Samsung,41950.8000000005,2013.4,8
Facebook,41949.9999999986,2016.6,11
GE,41928.3999999999,2002.6,4
GE,41917.7999999995,2017.2,11
McDonald's,41909.8000000001,2017.2,12
GE,41853.5,2001.5,4
GE,41825.5,2002.5,4
McDonald's,41799.0000000002,2012.9,7
McDonald's,41764.9999999999,2014.2,9
Intel,41759.3999999997,2017.6,12
GE,41745.0000000001,2001.6,4
GE,41722.6000000001,2002.4,4
McDonald's,41721.3999999998,2017.1,12
Toyota,41687.4000000006,2013.9,9
Amazon,41664.9999999994,2015.3,9
GE,41636.4999999999,2001.7,4
GE,41619.7,2002.3,4
McDonald's,41605.9999999999,2012.8,7
GE,41542.1999999998,2000.8,4
BMW,41535.0,2016.0,11
BMW,41533.6,2016.1,11
McDonald's,41533.0,2017.0,12
BMW,41532.2,2016.2,11
BMW,41530.8,2016.3,11
BMW,41529.4,2016.4,11
GE,41528.0000000001,2001.8,4
BMW,41528.0,2016.5,11
BMW,41526.6,2016.6,12
BMW,41525.2,2016.7,12
BMW,41523.8,2016.8,12
BMW,41522.4,2016.9,12
BMW,41521.0,2017.0,13
McDonald's,41520.5000000001,2014.3,9
GE,41516.8,2002.2,4
BMW,41469.5,2017.1,13
Mercedes-Benz,41456.3000000003,2015.7,10
GE,41419.4999999999,2001.9,4
BMW,41418.0,2017.2,13
GE,41413.8999999999,2002.1,4
McDonald's,41413.0000000001,2012.7,7
Intel,41376.0,2017.5,12
BMW,41366.5,2017.3,12
Samsung,41365.5999999997,2013.3,8
McDonald's,41317.8000000002,2016.9,13
BMW,41315.0,2017.4,12
GE,41311.0,2002.0,4
McDonald's,41275.9999999998,2014.4,9
BMW,41263.5,2017.5,13
Google,41241.5999999995,2009.8,5
McDonald's,41219.9999999998,2012.6,7
BMW,41212.0,2017.6,13
BMW,41160.5,2017.7,13
GE,41115.3000000002,2000.7,4
BMW,41109.0,2017.8,13
BMW,41102.7000000004,2015.9,11
McDonald's,41102.5999999999,2016.8,13
BMW,41057.5,2017.9,13
McDonald's,41031.5,2014.5,9
McDonald's,41027.0,2012.5,7
BMW,41006.0,2018.0,13
Intel,40992.6000000003,2017.4,13
Toyota,40982.7999999997,2013.8,9
McDonald's,40887.4000000001,2016.7,13
McDonald's,40834.0000000002,2012.4,7
McDonald's,40787.0000000002,2014.6,9
Samsung,40780.4000000003,2013.2,8
Mercedes-Benz,40778.3999999994,2015.6,10
GE,40772.7000000005,2017.3,13
Disney,40772.0,2017.0,14
GE,40688.3999999996,2000.6,4
Disney,40682.2000000001,2017.1,14
McDonald's,40672.1999999998,2016.6,13
BMW,40670.3999999998,2015.8,11
McDonald's,40640.9999999999,2012.3,7
Intel,40609.1999999998,2017.3,14
Disney,40592.4,2017.2,14
Disney,40573.8000000002,2016.9,14
McDonald's,40542.4999999999,2014.7,9
Disney,40502.6,2017.3,15
McDonald's,40457.0,2016.5,12
McDonald's,40448.0000000001,2012.2,7
Amazon,40426.0000000006,2015.2,9
Disney,40412.7999999999,2017.4,14
Facebook,40390.5,2016.5,13
Disney,40375.5999999999,2016.8,14
Disney,40323.0,2017.5,14
McDonald's,40298.0000000001,2014.8,9
Toyota,40278.2000000003,2013.7,9
GE,40261.5,2000.5,4
McDonald's,40254.9999999998,2012.1,7
McDonald's,40241.8000000002,2016.4,12
BMW,40238.1000000002,2015.7,11
Disney,40233.2000000001,2017.6,14
Intel,40225.8000000002,2017.2,15
Samsung,40195.1999999995,2013.1,8
Disney,40177.4000000001,2016.7,14
Disney,40143.4,2017.7,14
Mercedes-Benz,40100.5,2015.5,10
Google,40083.9000000005,2009.7,5
McDonald's,40062.0,2012.0,7
Disney,40053.6,2017.8,14
McDonald's,40053.4999999998,2014.9,9
McDonald's,40026.5999999999,2016.3,12
Disney,39979.1999999998,2016.6,14
Disney,39963.7999999999,2017.9,14
Disney,39874.0,2018.0,14
Intel,39842.3999999997,2017.1,15
GE,39834.6000000004,2000.4,4
McDonald's,39811.4000000001,2016.2,12
McDonald's,39809.0,2015.0,9
BMW,39805.7999999996,2015.6,11
Disney,39781.0,2016.5,14
McDonald's,39766.2,2015.1,9
McDonald's,39723.4,2015.2,10
McDonald's,39680.6,2015.3,10
McDonald's,39637.8,2015.4,10
GE,39627.599999999,2017.4,15
McDonald's,39615.1000000004,2011.9,7
Samsung,39610.0,2013.0,8
McDonald's,39596.1999999998,2016.1,12
McDonald's,39595.0,2015.5,11
Disney,39582.8000000002,2016.4,13
Toyota,39573.5999999994,2013.6,9
McDonald's,39552.2,2015.6,12
McDonald's,39509.4,2015.7,12
McDonald's,39466.6,2015.8,12
Intel,39459.0,2017.0,15
McDonald's,39423.8,2015.9,12
Mercedes-Benz,39422.6000000006,2015.4,11
GE,39407.6999999998,2000.3,4
Intel,39385.0,2012.0,8
Disney,39384.5999999999,2016.3,13
McDonald's,39381.0,2016.0,12
BMW,39373.5,2015.5,12
Intel,39208.3000000002,2016.9,15
Amazon,39186.9999999989,2015.1,10
Disney,39186.4000000001,2016.2,13
Intel,39172.2000000002,2012.1,8
McDonald's,39168.1999999998,2011.8,7
Intel,39048.0,2000.0,4
Disney,38988.1999999998,2016.1,13
GE,38980.8000000002,2000.2,4
Intel,38968.2000000004,2011.9,8
Intel,38959.3999999999,2012.2,8
Intel,38957.5999999999,2016.8,15
BMW,38941.2000000004,2015.4,12
Samsung,38938.3000000006,2012.9,8
Google,38926.1999999989,2009.6,5
Toyota,38869.0,2013.5,9
Facebook,38831.0000000014,2016.4,14
Disney,38790.0,2016.0,13
Intel,38746.6000000001,2012.3,8
Mercedes-Benz,38744.6999999997,2015.3,11
McDonald's,38721.3000000002,2011.7,7
Intel,38706.9000000001,2016.7,15
Intel,38609.7000000004,2000.1,4
Disney,38562.4000000002,2015.9,13
GE,38553.8999999996,2000.1,5
Intel,38551.3999999998,2011.8,8
Intel,38533.7999999998,2012.4,8
BMW,38508.8999999998,2015.3,12
GE,38482.5,2017.5,15
Intel,38456.1999999998,2016.6,15
Disney,38334.7999999999,2015.8,13
Intel,38321.0,2012.5,8
McDonald's,38274.3999999996,2011.6,7
Samsung,38266.5999999997,2012.8,8
Intel,38205.5,2016.5,15
Intel,38171.3999999998,2000.2,5
Toyota,38164.4000000006,2013.4,9
Intel,38134.6000000002,2011.7,8
GE,38127.0,2000.0,5
Intel,38108.2000000002,2012.6,8
Disney,38107.2000000001,2015.7,13
BMW,38076.6000000002,2015.2,11
Mercedes-Benz,38066.8000000003,2015.2,12
Intel,37954.8000000002,2016.4,15
Amazon,37948.0,2015.0,10
Intel,37895.3999999999,2012.7,8
Disney,37879.5999999998,2015.6,13
McDonald's,37827.5,2011.5,7
Apple,37799.5999999961,2011.1,6
Google,37768.5,2009.5,5
Intel,37733.1000000002,2000.3,5
Intel,37717.7999999996,2011.6,8
Intel,37704.0999999999,2016.3,14
Intel,37682.6000000001,2012.8,9
Disney,37652.0,2015.5,13
BMW,37644.2999999996,2015.1,11
Samsung,37594.9000000003,2012.7,9
Intel,37469.7999999998,2012.9,9
Toyota,37459.7999999997,2013.3,9
Intel,37453.4000000001,2016.2,14
Disney,37424.4000000002,2015.4,13
Mercedes-Benz,37388.8999999994,2015.1,12
McDonald's,37380.6000000004,2011.4,7
GE,37337.400000001,2017.6,15
Intel,37301.0,2011.5,8
Intel,37294.7999999996,2000.4,5
Facebook,37271.4999999993,2016.3,15
Intel,37257.0,2013.0,9
BMW,37212.0,2015.0,11
Intel,37202.6999999998,2016.1,14
Disney,37196.7999999999,2015.3,13
Amazon,37101.0000000008,2014.9,10
Disney,36969.2000000001,2015.2,13
Intel,36952.0,2016.0,14
Intel,36946.6000000003,2013.1,9
McDonald's,36933.6999999998,2011.3,7
Samsung,36923.1999999994,2012.6,9
BMW,36912.2000000003,2014.9,11
Intel,36884.2000000004,2011.4,8
Intel,36856.5,2000.5,5
Intel,36798.3000000001,2015.9,14
Toyota,36755.2000000003,2013.2,9
Disney,36741.5999999998,2015.1,13
Mercedes-Benz,36711.0,2015.0,12
Intel,36644.5999999999,2015.8,14
Intel,36636.1999999999,2013.2,10
BMW,36612.3999999999,2014.8,10
Google,36610.8000000011,2009.4,5
Disney,36514.0,2015.0,13
Intel,36490.9000000001,2015.7,14
McDonald's,36486.8000000002,2011.2,7
Mercedes-Benz,36473.7000000002,2014.9,12
Intel,36467.3999999998,2011.3,8
Intel,36418.2000000004,2000.6,5
Ford,36368.0,2000.0,6
Intel,36337.1999999999,2015.6,14
Intel,36325.8000000001,2013.3,10
BMW,36312.6000000001,2014.7,10
Amazon,36253.9999999996,2014.8,11
Samsung,36251.5,2012.5,9
Mercedes-Benz,36236.3999999999,2014.8,12
GE,36192.2999999995,2017.7,15
Intel,36183.5,2015.5,14
Disney,36084.9000000004,2014.9,13
Intel,36050.6000000002,2011.2,8
Toyota,36050.5999999994,2013.1,10
McDonald's,36039.8999999996,2011.1,7
Intel,36029.8000000001,2015.4,14
Intel,36015.3999999997,2013.4,10
BMW,36012.7999999997,2014.6,10
Mercedes-Benz,35999.1000000001,2014.7,11
Intel,35979.8999999998,2000.7,5
Intel,35876.0999999999,2015.3,14
Mercedes-Benz,35761.7999999998,2014.6,11
Ford,35740.4000000006,2000.1,6
Intel,35722.4000000001,2015.2,14
BMW,35713.0,2014.5,10
Facebook,35712.0000000007,2016.2,15
Intel,35705.0,2013.5,10
Disney,35655.7999999998,2014.8,13
Intel,35633.7999999996,2011.1,8
McDonald's,35593.0,2011.0,6
Intel,35588.0,2005.0,5
Samsung,35579.8000000006,2012.4,9
Intel,35568.6999999999,2015.1,14
Intel,35541.6000000002,2000.8,5
Mercedes-Benz,35524.5,2014.5,11
Google,35453.0999999995,2009.3,5
Intel,35415.0,2015.0,14
BMW,35413.2000000003,2014.4,10
Amazon,35407.0000000004,2014.7,12
Intel,35394.6000000003,2013.6,10
McDonald's,35391.5000000002,2010.9,6
Intel,35379.1000000002,2004.9,5
Toyota,35346.0,2013.0,10
Intel,35288.8000000001,2014.9,14
Mercedes-Benz,35287.2000000002,2014.4,11
Intel,35261.1000000003,2005.1,5
Disney,35226.7000000002,2014.7,13
Intel,35217.0,2011.0,7
McDonald's,35189.9999999999,2010.8,6
Intel,35170.1999999999,2004.8,5
Intel,35162.5999999999,2014.8,14
BMW,35113.3999999999,2014.3,10
Ford,35112.7999999997,2000.2,6
Intel,35103.2999999996,2000.9,5
Intel,35084.1999999999,2013.7,10
Mercedes-Benz,35049.8999999999,2014.3,11
GE,35047.2000000005,2017.8,15
Intel,35036.4000000001,2014.7,14
McDonald's,34988.5000000001,2010.7,6
Intel,34961.3000000001,2004.7,5
Intel,34934.1999999999,2005.2,5
Intel,34910.1999999999,2014.6,12
Samsung,34908.0999999997,2012.3,9
Intel,34896.8000000003,2010.9,7
Toyota,34839.4000000005,2012.9,10
BMW,34813.6000000001,2014.2,10
Mercedes-Benz,34812.6000000001,2014.2,11
Disney,34797.5999999996,2014.6,13
McDonald's,34786.9999999998,2010.6,6
Intel,34784.0,2014.5,12
Intel,34773.8000000001,2013.8,10
Intel,34752.3999999998,2004.6,5
Intel,34665.0,2001.0,5
Intel,34657.8000000001,2014.4,12
Intel,34607.3000000001,2005.3,5
McDonald's,34585.5,2010.5,6
Intel,34576.5999999999,2010.8,7
Mercedes-Benz,34575.2999999998,2014.1,10
Cisco,34575.0,2018.0,15
Amazon,34559.9999999992,2014.6,14
Intel,34543.5,2004.5,5
Intel,34531.5999999999,2014.3,12
BMW,34513.7999999997,2014.1,11
Ford,34485.2000000003,2000.3,6
Intel,34463.3999999997,2013.9,10
Intel,34405.4000000001,2014.2,12
McDonald's,34384.0000000002,2010.4,6
Disney,34368.5,2014.5,13
Mercedes-Benz,34338.0,2014.0,10
Intel,34334.6000000002,2004.4,5
Toyota,34332.7999999998,2012.8,10
Cisco,34310.5000000002,2017.9,15
Google,34295.4000000005,2009.2,5
Intel,34284.6000000003,2001.1,5
Intel,34280.3999999997,2005.4,5
Intel,34279.1999999999,2014.1,12
Intel,34256.4000000001,2010.7,7
Samsung,34236.4000000003,2012.2,9
BMW,34214.0,2014.0,11
McDonald's,34182.4999999999,2010.3,6
Intel,34153.0,2014.0,12
Facebook,34152.4999999986,2016.1,15
Intel,34125.6999999999,2004.3,5
Mercedes-Benz,34094.6000000002,2013.9,11
Toyota,34050.0,2008.0,5
Cisco,34045.9999999999,2017.8,16
McDonald's,33981.0000000001,2010.2,6
BMW,33976.5000000002,2013.9,12
Intel,33953.5,2005.5,5
Disney,33939.4000000004,2014.4,13
Intel,33936.1999999997,2010.6,7
Intel,33916.8000000001,2004.2,5
Intel,33904.1999999998,2001.2,5
GE,33902.099999999,2017.9,16
Ford,33857.5999999994,2000.4,6
Toyota,33852.0000000002,2007.9,5
Mercedes-Benz,33851.1999999999,2013.8,11
Toyota,33826.2000000002,2012.7,10
Cisco,33781.5000000001,2017.7,16
McDonald's,33779.4999999998,2010.1,6
Toyota,33778.0000000002,2008.1,5
BMW,33738.9999999999,2013.8,12
Amazon,33713.0,2014.5,14
Intel,33707.8999999998,2004.1,5
Toyota,33653.9999999999,2007.8,5
Intel,33626.6000000003,2005.6,5
Intel,33616.0,2010.5,7
Mercedes-Benz,33607.8000000001,2013.7,11
McDonald's,33578.0,2010.0,6
Samsung,33564.6999999994,2012.1,9
Disney,33553.0,2000.0,7
Intel,33523.8000000002,2001.3,5
Cisco,33516.9999999998,2017.6,16
Disney,33510.2999999998,2014.3,13
Toyota,33505.9999999999,2008.2,5
BMW,33501.5000000001,2013.7,12
Intel,33499.0,2004.0,5
Apple,33492.0,2011.0,8
Disney,33456.8000000001,2000.1,7
Toyota,33456.0000000001,2007.7,5
McDonald's,33447.7000000001,2009.9,6
Mercedes-Benz,33364.3999999998,2013.6,11
Disney,33360.6,2000.2,7
Toyota,33319.5999999995,2012.6,10
McDonald's,33317.3999999999,2009.8,6
Intel,33299.6999999999,2005.7,5
Intel,33295.8000000003,2010.4,7
Disney,33264.4,2000.3,7
BMW,33263.9999999998,2013.6,12
Intel,33260.3000000002,2003.9,5
Toyota,33257.9999999998,2007.6,5
Cisco,33252.5,2017.5,16
Toyota,33234.0000000001,2008.3,5
Ford,33230.0,2000.5,6
McDonald's,33187.1000000001,2009.7,6
Disney,33168.1999999999,2000.4,7
Intel,33143.3999999997,2001.4,5
Google,33137.6999999989,2009.1,5
Mercedes-Benz,33121.0,2013.5,11
Disney,33081.2000000002,2014.2,13
Disney,33072.0,2000.5,7
Toyota,33060.0,2007.5,5
McDonald's,33056.7999999999,2009.6,6
BMW,33026.5,2013.5,12
Intel,33021.5999999999,2003.8,5
Cisco,32988.0000000002,2017.4,16
Disney,32975.8000000001,2000.6,6
Intel,32975.5999999999,2010.3,7
Intel,32972.8000000001,2005.8,5
Toyota,32961.9999999998,2008.4,5
McDonald's,32926.5,2009.5,6
Samsung,32893.0,2012.0,9
Disney,32879.6,2000.7,6
Mercedes-Benz,32877.6000000002,2013.4,11
Amazon,32866.0000000008,2014.4,14
Toyota,32862.0000000002,2007.4,5
Toyota,32813.0,2012.5,10
McDonald's,32796.2000000001,2009.4,6
BMW,32789.0000000002,2013.4,12
Disney,32783.4,2000.8,6
Intel,32782.9000000001,2003.7,5
Intel,32763.0,2001.5,5
GE,32757.0,2018.0,16
Cisco,32723.4999999999,2017.3,16
Toyota,32690.0,2008.5,5
Disney,32687.1999999999,2000.9,6
McDonald's,32665.8999999999,2009.3,6
Toyota,32663.9999999999,2007.3,5
Intel,32655.4000000001,2010.2,7
Disney,32652.0999999996,2014.1,13
Intel,32645.8999999997,2005.9,5
Mercedes-Benz,32634.1999999999,2013.3,11
Ford,32602.4000000006,2000.6,7
Facebook,32593.0,2016.0,15
Disney,32591.0,2001.0,6
BMW,32551.4999999999,2013.3,12
Intel,32544.1999999998,2003.6,5
McDonald's,32535.6000000001,2009.2,6
Toyota,32466.0000000001,2007.2,5
Cisco,32459.0000000001,2017.2,16
Toyota,32418.0000000002,2008.6,5
McDonald's,32405.2999999999,2009.1,6
Mercedes-Benz,32390.8000000001,2013.2,11
Intel,32382.6000000003,2001.6,5
Intel,32335.1999999997,2010.1,7
Intel,32319.0,2006.0,5
BMW,32314.0000000001,2013.2,12
Toyota,32306.4000000005,2012.4,10
Intel,32305.5,2003.5,5
McDonald's,32275.0,2009.0,5
Toyota,32267.9999999998,2007.1,5
Disney,32257.5000000003,2001.1,6
Apple,32257.1000000011,2010.9,8
Disney,32223.0,2014.0,13
Cisco,32194.4999999998,2017.1,16
Intel,32182.5000000001,2006.1,5
McDonald's,32152.4000000001,2008.9,5
Mercedes-Benz,32147.3999999998,2013.1,11
Toyota,32145.9999999999,2008.7,5
BMW,32076.4999999998,2013.1,12
Toyota,32070.0,2007.0,5
Intel,32066.8000000002,2003.4,5
Intel,32045.9999999999,2006.2,5
